,title,stars,date,r_title,text
79,Shrek Forever After,7,18 September 2017,The final chapter of a great movie series,"This is the last of the four SHREK movies, and it's a great conclusion of the saga.Here Shrek lives a regular life with Fiona and their three sons, but every day is always the same again and again, and he is nostalgic of his good old days, when he was feared by everyone. After exploding of anger at their sons' birthday party, he is tricked by the evil Rumpelstilskin that makes Shrek signing a deal that he would have lived just a day like a real ogre.At the beginning it's all OK, feared and hunted by everyone, but he soon discovers that he ended in an alternative reality, where he wasn't even born. Consequently Donkey doesn't know who is his best friend, Fiona never met him and Puss is fat. And, Rumpel rules supreme Far Far Away, with witches (and then the Pied- Piper) at his orders. Soon Shrek befriends a group of fighting ogres with Fiona as their commander, and with Puss and Donkey's regained friendship, they all fight Rumpel's kingdom and Shrek can share his true love kiss with Fiona, and the spell is broken.This movie follows the footsteps of ''It's a Wonderful Life'', with Shrek in the James Stewart role, only in a darker way and with no custodian angels. And in the ending credits there is a brief summary of the previous three movies, with some scenes mixed with the names of the crew members.The first Shrek was excellent (and I also wrote a long review on it), the second was funny and enjoyable, the third... I found it also amusing and funny, although it received poor reviews by different websites and newspaper critics, and this is also highly enjoyable.The animation is always great in every detail, the soundtrack is always outstanding (and the movie ends with Weezer's cover of ''I am a Believer'', the hit song of the first movie), and the actors are, as always, well suited in their roles, especially Walt Dorn as Rumpelstilskin and Eddie Murphy as Donkey, my favorite character.I recommend this movie to all fans of the series."
80,Shrek Forever After,7,10 April 2017,A nice ending to the Shrek series,"Granted Shrek Forever After may not be as good as the first two movies but it's an improvement of Shrek the Third which disappointed many fans. But Shrek Forever After gave a nice ending to Shrek and I think it deserves more credit and a higher rating on IMDb because it has a good story, good comedy and a good villain (Rumpelstiltskin). I like how it starts off with the King and Queen of Far Far Away almost making a deal with Rumpelstiltskin in order to break Princess Fiona's curse but the deal is interrupted when they find out the Shrek saved Fiona. Rumpel becomes vengeful because of Shrek and wishes he was never born. Then we see that Shrek misses the days when he used to be a real ogre even though Fiona tells him he has everything. Then Shrek meets Rumpelstiltskin and is tricked into signing a contract with Rumpel thinking that it will give him just one day to be a real ogre. At first, Shrek is thrilled because villagers are afraid of him and he can do whatever he wants. But then Shrek finds out he's been taken to an alternative reality and sees how things would've turned out if he was never born. Like Donkey is afraid of Shrek, Shrek and Fiona have never met, Puss is fat and Rumpel is in charge of the Kingdom of Far Far Away. And the only way Shrek can get his life back is sharing True Love's Kiss with Fiona.Granted Shrek Forever After uses the same kind of story as It's a Wonderful Life but I think it deserves more praise because I like how it shows what everything would be like if Shrek never saved Fiona from the Dragon's Keep. And I like in the end, Shrek realizes that his life is perfect because he has friends and family."
81,Shrek Forever After,8,16 February 2017,A somewhat darker fourth instalment,"Shrek, the ogre who was once feared throughout the land, is now living an ordinary life with his wife Fiona and their three children but sometimes he misses his old life and finally during his children's birthday party he has had enough and storms out. Soon afterwards he 'rescues' the evil Rumpelstiltskin and afterwards as they talk he says he would like just one day of his old life. Rumpelstiltskin says he can give him that in exchange for one other day in his life, a day he can't even remember. Shrek can't see any catch so signs the deal.Suddenly he finds himself in an unfamiliar world; at first it is great, everybody fears him again, but then he realises there is something very wrong. He is captured by witches who take him to the castle in a cart pulled by Donkey who has no memory of Shrek. Once at the castle he finds that Rumpelstiltskin now rules. He is told that the day he gave up was the day he was born; after the one day he asked for he will cease to exist! In this world he was never born so he didn't befriend Donkey and Puss in Boots. He didn't rescue Fiona. And the King and Queen were tricked into a deal that gave the kingdom to Rumpelstiltskin. All hope isn't lost though; there is a get out clause 'True Love's Kiss' will save him. This isn't easy though; not only will he have to find Fiona he will have to make her fall in love with him once again all in one day.After a slightly disappointing third instalment this is a step up; it still isn't quite as good as the first two films but that would be difficult. The story is quite a lot darker as we see Shrek make a mistake that costs him everything he holds dear and could potentially lose his life. This adds a sense of urgency to proceedings and makes each step towards fixing things satisfying. The fact that Shrek hasn't impacted on their lives means familiar characters have changed; most notable Fiona who, after escaping from the tower on her own, has become a warrior princess leading an ogre rebellion against Rumpelstiltskin and Puss who is fat! Rumpelstiltskin is the most villainous of the antagonists in the 'Shrek' films to date; he is genuinely unpleasant and may disturb some younger viewers I thought he was a great character though. The animation is good, as one might expect, although some scenes look as though they were done to show off 3D effects which may have looked great in the cinema but merely look good when watched on DVD. Overall I'd recommend this to fans of the series even if part three disappointed them."
82,Shrek Forever After,8,3 February 2017,Awesome movie,"This film is really good. It has great CGI, voice acting, and a story that's actually pretty great, even though it can get stale at some points. This film is hilarious, and a great comeback from the 3rd movie. The reason I say that is because the 3rd film, while it was still great, had a lot of flaws. However, this film gets back on the right track. Though this film isn't as amazing as the first 2 films, it shows a lot of promise for future possible Shrek films. I will be honest and say that the story of this film can feel a little bit stale. But besides that, it's still pretty great. I think this film fits perfectly in the Shrek film series. I was pleasantly surprised and I recommend it to anyone who likes Shrek."
83,Shrek Forever After,6,8 January 2017,Strictly for the fans of the series to see it all happen just once more,"Reviewed January 2012One way to come out of the bad vibe the third installment created is to give the fans exactly what they want. This one does just that by revisiting all the familiar places and times. To an extent it succeeds in holding the attention of the viewer but could not sustain all the way through. Shrek is in a midlife crisis and looks for a chance to have his untamed life back once more and meets up a sorcerer who offers him one day of his wish if he gives up a day of his past. This past day ends up being the day of Shrek's birth making him nonexistent for the entire past except for today. So the alternative universe he now traverses through has Fiona he never saved or the donkey he never met. The entire setup was a ruse for the sorcerer to take away the kingdom Far far away. There is a rebellion head by Fiona to end this tyranny in which Shrek joins to get close to Fiona. So it all starts back again as Shrek once again tries to make Fiona fall for him, learns the value of friendship and such. It is exciting and boring at the same time. It has it's heart at the right place but the execution gives away the makers attempt to win back it's audience by trying too hard. Shrek should be contempt that he hopefully got a better ending than his previous outing and they should stop making anymore of it. Strictly for the fans of the series to see it all happen just once more."
84,Shrek Forever After,9,22 November 2016,Not a movie for children,"Warning: the following dialogue, taken from this movie, is not suitable for children and contains spoilers. You have been warned. ""S-Shrek-chan I don't think I'm ready.. I've never been with an ogre before"" ""It's okay laddie"" Shrek said in an understanding tone. ""We're safe in mah swamp. No one has to know""Jesus thought long and hard about this. His stiff member was reminding him how long it had been since he was with a woman. However, in the back of his mind he knew Shrek was just using him to satisfy his ogre needs. Though, a part of him wanted to be used. A part of him needed to be used.""Oh Shrek Can you sing that song I like to set the mood first?"" Jesus asked hopefully.""Of course laddie. After all I did study opera at Julliard.""Shrek began singing with his angelic voice a haunting tune that had been passed down among the swamp folk for generations. ""Hey now You're an allstar. Get your game on. Go play. Hey now, you're a rock star. Get the show on. Get paid. All that glitters is gold. Only shooting stars break the mold""""Clean up on aisle my panties"" Jesus said seductively. He went in for the kiss.Shrek stopped singing and they shared a passionate kiss but Shrek broke away.""When are you going to tell your father that we're together?"" Shrek asked concerned.""I..I don't know Can't we just make love?""""You need to come out to your father Jesus Better out than in I always say""""Shrek-chan please stop I don't want to think about this right now!""Just then they heard a knock on the door. Shrek got up to answer it, and was confused. There was no one there, or so he thought""I'm right here!"" Barry Bee shouted. He was so small since he's a bee that Shrek couldn't see him at first.""What are yeh doin' in mah swamp?!?"" Shrek asked forcefully.""I'm sorry sir! I heard your singing from across the river and wanted to see where such a magnificent voice came from!""""Shrek-chan, who is at the door?"" Jesus asked as he approached the two."
85,Shrek Forever After,7,8 August 2016,"Shrek coming full circle with himself, to be happy, and live happily ever after... once and for all...","Concluding my review of ""Shrek the Third"", I wondered what was awaiting the green ogre for its fourth adventure. After meeting his true love, her parents, getting ready for and having children, a fourth part could only let me expect something on the level of a midlife crisis. Granted the animators have enough imagination to create something satisfying, if not overwhelming, I still didn't think I would get so close.In ""Forever After"", Shrek is in the same state we left him at the end of the third opus, enjoying his role as a father, teaching his triplets how to properly burp, waving at the tourists who visit the swamp and inviting Donkey, his hybrid kids, and Puss to tell their adventures' stories. But while his life seems to be governed by the same routine, his enthusiasm slowly fades out, he starts to question the meaning of his life, remembering the time when he was a 'wanted' ogre, not a local joke, and when he was alone and free, basically, being the Shrek we meet one decade before. In a way, he echoes the sentiment of some angry fans who miss the good old Shrek.That self-questioning Shrek reflects the way his long journey has transformed him on the surface, but not much in reality, and that's the closer you can get to a midlife crisis in animation's language. And as predictable as this premise sounds, it was perhaps the best one to conclude the monster's existential journey. In the first, he had to to discover his value as a person, as someone capable to love and be loved, and Fiona was the key to this discovery. In the second, he had to learn to love himself. In the third one, , he had to accept to be a father, to engage in a serious relationship. But this issue had less to do with his status as an ogre and this is why I failed to connect it with the previous opuses and I don't think the characters of Charming or Arthur were worthy additions.But in the fourth, we touch the essence of Shrek's personality: being an ogre, scaring people and children, living alone in a remote place, enjoying mud bath and not roaring because a chubby creepy kid asks you to do so (I admit that ""do the roar"" line stuck in my mind and became an instant favorite from the whole franchise). The two middle films questioned the 'happily ever after' assumption but with too mature issues (responsibility, family etc.) Now, an ogre who'd love to be an ogre again, that's the kind of stuff even a kid can get and enjoy, I think it was the only one that could have a fourth film work especially when it tells you that it is the final chapter, so we enjoy it even more because we know this is the last time we see this gallery of characters who visited us every three years, as it became a sort of tradition.Of course, now that Shrek has kids and all must end well that ends well, we know the journey must end with Shrek realizing how lucky he is, and to get the point, he must lose first what he took for granted and this is where the villain Rumplestitk let's just call him Rumple, makes his entrance. Rumple makes a Faustian deal with Shrek: he gets one day where he is unknown and can scare people while Rumple can take any day of Shrek's life. The problem is that ever since ""Back to the Future"", we know that Shrek is signing his own death warrant through this contract. And while Shrek isn't the brightest bulb, it's a bit frustrating not to see the scam.So what must happen happens, he enjoys a day of anonymity before realizing that life has changed for worse Biff Tannen, I mean Rumple became the king of Far Far Away. Alternate reality, that was the trick, how to make new stuff with old one. Shrek must conquer back Fiona's heart to cancel the curse (no curse without an antidote). But that's not as easy as it looks, Fiona became the leader of a group of revolutionary ogres, Donkey works for the witches who are to Rumple what the hyenas were to Scar, and the purpose of the whole second act (the less exciting one) is to allow Fiona to fall again in love with Shrek, so that Shrek can celebrate Christmas with his friends, and ""gives his petals back to Zuzu"".The second act left me a bit cold, I liked the way the usual characters behaved differently by still being true to their nature (fat Puss in Boots was fun to some extent), but it's only the third act that brings all the emotionality, the ending that the third one needed to have. I won't spoil the final lines, but they were so beautiful I wished no one would speak after that, and no one did. It was also a great nod to the first film to have ""I'm a Believer' concluding the last one, as to remind us of this 2001 year where Shrek became a cultural phenomenon, an achievement from a non-Disney character.And it's a deserved reputation because there's a Shrek in all of us, we all have personal issues, we all wish to be different, taller, skinnier, and we all question our past. I myself spend my life wishing I hadn't made this or that mistake, but then I realize that all my mistakes, one leading to another, made me meet my wife and have a beautiful daughter. So it was all worth it. I don't know if I'll live happily ever after that, but it just allows me to look forward to the future with sheer optimism.And now that Shrek has learned the lesson, we can wish him to live happily ever after, once and for all."
86,Shrek Forever After,8,14 May 2016,Good fun,"Good fun. While this probably got the worst reviews of the four Shrek movies, I enjoyed this the most. The humour seemed cleverer, and the whole plot seemed darker and edgier. Maybe it was the fact that it had an over- the-top bad guy, Rumpelstiltskin, and he made the movie for me.Great graphics, and a decent, though a tad derivative, plot. The plot was never the main selling point of the Shrek series anyway...The old crew - Mike Myers, Cameron Diaz, Eddie Murphy (especially) and Antonio Banderas - deliver in spades, but as, indicated before, it is Rumpelstiltskin, voiced by Walt Dohrn, who makes this so enjoyable."
87,Shrek Forever After,7,4 December 2015,Dreamworks play safe and sign the series off with dignity.,"After the monstrosity that was Shrek the Turd, the Dreamworks team behind the Shrek franchise woke up and realised what made the series so popular in the first place. Shrek Forever After is not a particularly great film, but it finds some firm footings to appease the adults and children alike.Thematically it's as safe as houses, it pitches Shrek into a ""It's a Wonderful Life"" scenario, where the big green ogre gets to spend a day away from the life he didn't realise he was happy with in the first place. Making a deal with the nefarious Rumpelstiltskin, Shrek finds a world of darkness for ogres, a world ruled by a psychotic who has an army of flying Margaret Hamilton's to do his bidding. Worse than that, Fiona doesn't know him, she's the leader of the resistance and has no time for some big green ogre love. Donkey is all mangy and Puss in Boots literally has become a fat cat, it's a horrible life, man!The action and graphics whizz past the eyes in what is a perfectly pitched time frame of 90 minutes. It never reaches the heights of the first two movies, but it doesn't strain for laughs or narrative cheek (Pied Piper as a bounty hunter? Genius), or more crucially, it's never dull, something part 3 can't safely claim to not be. It bows out with head held high, not so much in a blaze of glory, but with a dignified recognition of the fact it's time to retire to the swamp and chill out. Take it easy Shrek and the gang. 7/10"
88,Shrek Forever After,4,4 June 2015,Forever Dull.,"Shrek Forever After (2010): Dir: Mike Mitchell / Voices: Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas, Walt Dohrn: While the fairy tale spoof theme is still active, the series is clearly running out of steam. Shrek yearns for one more day to be a real ogre away from marriage, family and responsibility. He gets his wish when the evil Rumpelstiltskin tricks him into signing away the day he was born. Directed by Mike Mitchell who previously made such dread as Deuce Bigalow: Male Gigolo and Sky High. The one element that works here is the fine animation. Shrek basically repeats the first plot where he must unite with his friends. He is voiced again by Mike Myers who seems tired. Only Fiona who is seen as a warrior, has any depth but we know the outcome. She is voiced by Cameron Diaz and seems like the one character worth watching here. Donkey and Puss-In-Boots are also reduced to cardboard. Eddie Murphy voices Donkey whom almost seems exhausted from the whole thing. The whole Donkey-got-the-female-dragon-knocked-up thing is getting old and a little creepy. Antonio Banderas who voices Puss-In-Boots deserves better material to an otherwise appealing cat. Walt Dohrn voices the villain Rumpelstillskin and outside Shrek, seems to be the one other character to pay off in this pathetic sideshow. The creative department seems drained and only seems to function as an opportunity to ring every last dime out of the franchise. The original film was fresh and creative with ideas but with this fourth entry they should forget it forever and ever. Score: 4 / 10"
89,Shrek Forever After,10,27 February 2015,Perfectish joy,"Beautiful story, told brilliantly.I saw the first movie years ago, but hadn't followed the series. This is even better than the original.Everything about it hits the mark. Pace, character, humour, setbacks, tension. If there's a standout it's the hilarious Puss in Boots.A few tiny reservations. Animation for the dance scenes could be even better - the witches rave is an awesome idea and should blow the roof off. Overall there should have been some darker touches in the music selection. About halfway through the tension slacks off a nudge, I think because it feels like the Kiss is inevitable - but they pile on the trouble after that and nothing is certain.Huge entertainment. I luvsed it."
90,Shrek Forever After,7,15 August 2014,Fine conclusion,"The King and Queen was about to make a deal with Rumpelstiltskin when Fiona was saved by Shrek. He's bitter at the happily-ever-after state of affairs. Shrek and Fiona have 3 kids and he's struggling with domestication. He's tired and wants to go back to scaring the villagers. Rumpelstiltskin tricks Shrek into a deal to give him the day he was born. Shrek discovers the new world is ruled by Rumpelstiltskin, witches are running things, and ogres are hunted. He and Fiona have never met. When the day expires, he will never exist. There is an exit clause in True Love's Kiss.The start is a little bit slow. It's grumpy with a tired Shrek. New character Rumpelstiltskin isn't the most visually interesting. It does take a touching turn. It's a good 'It's a Wonderful Life' story. It has a warm message and the gang is back."
91,Shrek Forever After,4,6 August 2014,The Definitive Example of Sequalitis,"Shrek was a giant hit back in 2001, pleasing kids and adults with its parody of fairy tales. It had great 3D animation for the time and even had a little heart. Shrek 2 is one of the few animated sequels to be better than the first, actually developing the characters instead of simplifying them. It has funnier jokes, a larger scope, and genuine suspense.Me, my sister, and my mother went to both Shrek 3 and 4 in the theater. For a long time, Shrek 2 was one of our favorite family movies. Even 7 years ago, we realized that Shrek 3 was a clunker. We fooled ourselves into seeing Shrek 4, but alas, the series was essentially dead.The best part about the first two films were the character's relationships. They defied expectations, and somehow made the grouchy Shrek and annoying Donkey funny and lovable. You get to see some buildup in Shrek and Fiona's relationship, as well as their personal conflicts and tension with Fiona's royal family. Shrek 3 dropped the ball on the humor and character development, and Shrek 4 certainly didn't catch it.By being a time travel movie, all the development in the previous films is essentially thrown away. Shrek no longer has a personal problem to overcome. His biggest transgression is wishing for a day's vacation. That's it. If it weren't for the villain, his life would be fine and he'd be a well-balanced ogre.Its just an adventure movie that isn't particularly fascinating, and not even that funny. Most ironically, Shrek and Fiona's relationship has become the very thing the original was satirizing. ""True love"" isn't built in this film - its simply there, awakened if you play the role of fireman and save your lover's life. In the original, Fiona was shocked that her knight in shining armor was an ogre. They have to spend time together on their journey back to realize their true feelings. In Shrek 2, the Prince Charming is a spoiled, selfish brat, who only wants love to satisfy his own needs. Our lovers get into a big argument, but ultimately show they're willing to make sacrifices for the other's happiness, and make amends. Shrek 4 has none of this depth or awareness, and forgets that love by heroism only exists in fairy tales.Considering the wealth of options out there, there is no reason for you to see Shrek 4. It fails to capture the magic of the first two films, and is overshadowed by dozens of even mediocre animated movies. How the mighty have fallen..."
92,Shrek Forever After,,23 May 2014,Shrek Forever After,"Shrek Forever After (advertised as Shrek: The Final Chapter or Shrek 4) is a 2010 American 3D computer-animated fantasy comedy film, and the fourth and final installment in the Shrek series, produced by DreamWorks Animation. The film was released by Paramount Pictures in cinemas on May 20, 2010 in Russia and on May 21, 2010 in the United States. It was also released in 3D and IMAX 3D formats.Although the film received mixed reviews from critics and opened lower than expected, it remained as the #1 film in the United States and Canada for three consecutive weeks and has grossed a worldwide total of over $752 million, making it a commercial success. Additionally, Shrek Forever After is DreamWorks Animation's second highest-grossing film at the foreign box office surpassed only by Madagascar 3: Europe's Most Wanted.[3] It is also the second highest grossing animated film of 2010, behind Toy Story 3."
93,Shrek Forever After,3,20 December 2012,An excuse for blockbuster,"We all hate comparing things , but when a worldwide famous franchise as ""SHREK"" appears on your nearest theater , not putting the previous Dreamworks efforts into question is probably a daunting task. The first two ones were awe-inspiring and a milestone into animation films.The voice acting was superb , the characters were deep and the audience could relate with them , the OST was excellent disregarding whatever your musical taste is , and the plot was indeed an Oscar-worthy script. With the third one all those elements seemed to be there , but diminished and somewhat blurred and somehow far from the original idea.In Shrek Forever After , all those elements that made the franchise a world-class filmi are totally gone.Not a single trace of them. Shrek has turned into a dumbed-down story with clichés overused into Hollywood filmi.Putting aside the fact that Shrek 4 is carrying a heavy weight on the shoulders , on it's own it's not even an OK film , simply a forgettable summer-carry-along-your-kids blockbuster. Sure , the animation is better than ever and surpasses the other 3 filmi , but animation relies on technology and it improves and becomes better with time so the visual aspect is not a positive thing.Shame on you Dreamworks , shame on you.If you enjoyed the first 2 filmi and liked the third: A)If your expectations are low :give it a try B)If your expectations are modest:forget this one. C)If your expectations are high :forget this one."
94,Shrek Forever After,6,14 December 2011,Shrek Forever After (2010),"Usually an alternative reality plot is just a gimmick used by lazy writers. Imagine if Puss was fat, if Shrek had never been born etc. Such ideas leave limitless ideas for writers, and they don't even have to try. Shrek has always leaned toward the obvious ""what if"" scenarios. Part 2 saw Shrek and DOnkey become handsome, part 3 had Donkey and Puss trade bodies, and so on. Now an entire film is based around this idea. It shouldn't work, but it kind of does. This is certainly a step up from 3. There are more laugh out loud moments, and I even got 3 big belly laughs. The action scenes are exciting, but too concerned with 3-D, making it distracting. Like the other Shrek films before it, it has too many songs playing over the scenes. Probably hoping to shift as many copies as the fantastic Shrek 2 soundtrack. The film starts off with some great examples of Shrek's growing frustration. It's easy to see why Shrek wants his life back to normal. The quick cut montage, followed by the birthday party from hell, leads us into a believable situation where Shrek signs the deal. We also have a wonderful villain, voiced perfectly by Dohrn. This wont gain any new fans. Nor is it a satisfactory end to the franchise. What it is, is an enjoyable spin on the characters with some nice jokes."
95,Shrek Forever After,,8 August 2011,A nice end to the franchise...,"I must admit that I have a bit of a soft spot for the Shrek films. I don't know what it is; I guess I just like the brand of humour in them and (for the most part) the likable characters. The third one (I felt) was a bit of a mess, but they appear to have got it nearer the mark for the final instalment until they decide to make some more, that is. I will give you my thoughts after this brief summary sponsored by 'Pete's Potions', available at all major 'Fairy Godmother' outlets nationwide.Shrek is finding it hard to cope with the routine of everyday life, the children, the visitors, the tour bus it's all getting on top of him. This all comes to a head at the kids' first birthday party where he has a big row with Fiona and storms out. He meets Rumpelstiltskin on the road and they start talking about their woes. Not knowing Rumpelstiltskin has an ulterior motive, Shrek signs a contract that sees him projected into an alternate reality, one in which he had never existed until now. He finds that nobody knows him, not Donkey, not Puss in Boots not even Fiona! It then dawns on Shrek that Rumpelstiltskin has conned him. Fortunately there's a get-out clause in the contract, but can he fulfil it before sunrise? Of course, I'm not going to tell you here or them Spoiler Police will have me back on the farm working for that no good Old MacDonald.Favourite Character  Puss in Boots (made me laugh) The animation is just what we've come to expect in these films, and, as usual, it is excellent. Just for reference, I stuck to my principles and watch it in 2D. As usual, some great tunes, particularly at the end, but generally, a decent score. All the usual voice talent was on show, and the all did a good job. So honourable mentions go to; Mike Myers as Shrek, Eddie Murphy as Donkey, Cameron Diaz as Princess Fiona and Antonio Banderas as Puss in Boots. I should also give a special mention for Walt Dohrn who did the voices for Rumpelstiltskin, Priest and Krekraw Ogre.Favourite Quote  Donkey: ""Wow, that's a big kitty!... Can we keep him?"" I'm quite glad this franchise has reached an end, not because I think they're no good any more, but I can see a day when that will be the case. As I've already said, I really get the humour in these films and I wish there were more comedies made in a similar vein. I half expected this one to be awful, if I'm honest, after the let's say less than warm reception it got from the critics. It was a pleasant surprise to find it wasn't all that bad. Yes, the Rumpelstiltskin character needed more development, but I didn't really mind. It entertained me for ninety minutes and that's all you can ask Recommended.My Score: 6.5/10.IMDb Score: 6.6/10 (30,431 votes when this review was written).Rotten Tomatoes Score: 57/100 (187 reviews counted when this review was written)."
96,Shrek Forever After,,20 July 2011,"Better than the Third, but...","Don't get me wrong: I love the first two. The Jokes were hilarious, the plot was well formed and written, and the voice actors well chosen. But the Fourth installment in the Shrek series echos the third: The Jokes fall flat, the actors are clearly tired of doing the series, and the plot-if any-is boring and tasteless. It's understandable why-The twist on fairytale movies is done. Every single story has been covered, and all of the writers have been using the same format: Villain comes back for revenge, initial hero either defeats them or fizzles out and the supporting character fixes everything. I'm not kidding, they've been using the same format since the genre was invented. Shrek, Hoodwinked, The Princess Diaries, Anastasia, Happily N'Ever After-they all have the same concept. And while it was great in its early days, it's clearly fallen short for the audience. I gotta eat some olives. Athena2264 OUT."
97,Shrek Forever After,8,7 July 2011,definite uptick in quality,"As ""Shrek Forever After"" opens, the warmhearted ogre is suffering through a bit of a midlife crisis. Having been firmly ensconced in marital and domestic bliss for quite some time now, Shrek suddenly finds himself pining for the days when he could be a real, full-time ogre, roaming the countryside and terrorizing the general populace - instead of changing diapers, pushing strollers, and signing autographs for fans who remember those long-gone glory days when he could still strike fear into the hearts of men.In the ""be careful what you wish for/you don't know what you've got till it's gone"" scenario that Josh Klausner and Darren Lemke have concocted for this fourth entry in the series, Shrek (Mike Myers) allows himself to be tricked into essentially signing his life away to the dastardly Rumpelstiltskin (the excellent Walt Dohrn) in exchange for a chance to once again become a full-fledged, undomesticated ogre for a day. We then get a new spin on ""It's a Wonderful Life,"" as Shrek learns what the world would have been like had he never been born. He also has to get Fiona (Cameron Diaz)  the beautiful princess by day/ugly ogre by night who, in this alternate universe, is now the leader of a band of freedom-fighting ogres  to fall in love with him all over again.Though a definite improvement over the drab and disappointing ""Shrek the Third"" from 2007, ""Shrek Forever After,"" directed by Mike Mitchell, never quite achieves the level of cleverness and wit that the first two installments did  which is a high bar indeed for anyone in this business. Still, the mix of Fractured Fairy Tale revisionism, pop culture references and recognizable pop tunes remains a winning one for the most part, and there is just enough sentiment to lift our spirits without stranding us in a puddle of goo. Plus, all the great sidekicks are back, including Donkey (Eddie Murphy), Puss In Boots (Antonio Banderas), and Cookie (Craig Robinson), and the voice work and animation are, as always, first-rate. In fact the voice-over cast reads like a who's-who of well-known actors and performers: Julie Andrews, John Cleese, Jon Hamm (""Mad Men""), Jane Lynch (""Glee""), Kathy Griffin, Mary Kay Place, Meredith Vieira, Ryan Seacrest, Regis Philbin and Larry King. Not a bad little group that."
98,Shrek Forever After,,6 July 2011,Greenery.,"Basically ""It's a Wonderful Life"" for ""Shrek"" fans as our titled hero is tricked by Rumpelstiltskin to be erased from his reality and thus creating a weird and dark alternate reality. Talk about your mid-life crises. Can be looked upon as creative or down-right plagiarist, but overall an adequate continuation of the long-running series as ""Shrek Forever After"" matches the little intensity left by ""Shrek the Third"", but the first two of the series seem like distant memories now. The voice characterizations are still right on the money and the sight gags and one-liners are still strong enough to endear the film to even the harshest of legitimate critics. However, in the end many may wonder if this is the last theatrical gasp for our friend Shrek though. 4 stars out of 5."
99,Shrek Forever After,6,24 June 2011,This one was definitely better than the . . .,". . . third installment, but ""Shrek 2"" definitely remains the best of the four. At least, they took their time with ""Shrek Forever After"" to devise a pleasant twist on the tale of ""Rumpelstiltskin"" and incorporate that story into Shrek's and Fiona's. They didn't make very good use of Donkey this time around, however, which was unfortunate. Overall, it was good, as compared to the less than satisfying ""Shrek 3"", which suffered in large part from the creators rushing to capitalize on the masterful ""Shrek 2"" (which remains the best of the four). At least, the creators were able to end the story with a good one!"
100,Shrek Forever After,6,13 June 2011,doesn't really add anything to the story,"There was really no need to make this movie other than to make more money. It's not like it added anything to the Shrek story. Plus it wasn't as good and had a really short run time at well under 90 minutes. Nothing made me laugh in this, but I'm sure kids will still love it. This time, Shrek signs a deal with Rumpelstilskin to erase a day of his life so he can be a scary orge again. What he doesn't know is Rumpelstilskin has plans to take over Farawayland and be king. To do this, he must see that Shrek never saved Fiona from the dragon. So, Shrek is taken to an alternate world where he never met Fiona and must get her to fall in love again or disappear forever. Quite a few of the other characters make appearances, but Donkey is the only one given anything to do.Final Verdict: a story works good the first time, but by the third movie it's old. skip it."
101,Shrek Forever After,6,21 May 2011,A massive improvement on Shrek the Third,"When the original Shrek film came out in 2001 it was seen as a revolution, an animated film that looked pretty realistic (realistic in the context a fairy tale setting), a film that was funny, action packed, able to appeal to adults as well as children and most importantly, challenge Pixar's domination when making CGI animated films. But slowly Dreamworks and the Shrek series itself became a shadow of its former self, whilst Shrek 2 was just as good as Shrek but they also made slowly made weaker films like Flushed Away, Shark Tale, Bee Movie and Shrek the Third. But Shrek Forever After is better then Shrek the Third.Starting with a prologue the magical conman Rumpelstilskin (Walt Dohrn) very nearly got his hands on the crown of Far Far Away, when Shrek (Mike Myers) saves Princess Fiona (Cameron Diaz) and ends up ruining Rumpelstiltskin. Years later it seems that Shrek and Fiona are living a perfect live with their children in the swamp but slowly Shrek gets bore of the routine and being a celebrity. He longs for the glories days of being a true ogre, feared and ends up making a deal with Rumpelstilskin. But of course Rumpelstilskin tricks our hero into a world where he is not born, that Rumpelstilskin is king with witches as his enforcers and ogres are hunted. None of Shrek's friends recognises him and Fiona is leading the resistance. There is only one way to break the curse, true love's kiss.The basic plot is the same as A Wonderful Life, a message about be careful of wish for and that the grass always seems greener on the other side. It is a story that has been done to death in both film and television, particularly in children's programs. But it also serves as a way to get round the fact that Shrek is meant to be a family man and should be content with his happily ever after.Whilst the plot is rudimentary Shrek Forever After is better then Shrek the Third. It is a faster paced film, the jokes are better and its most impressive feature is the action. Shrek has quite a few fights with the Witches who have some really good weapons, like the skull chains and the poison apple gas grenade (a little play on fairy tales, particularly Snow White). On of the keys to Shrek has been the pop-culture reference, but it went stupid by the third film with the medieval school. Likely Shrek Forever After tones it down a bit (since it has done everything possible) with the only major twists being the witches' nightclub and a few film reference, like the Gingerbread Man in a Gladiator parody. The best jokes involve my favourite character Puss in Boots, who turned into a flabby tabby and pampered cat, as he declined from a deadly assassin to a house pet. He has the best lines and the physical humour. You got to love the little guy. Some of the comedy did not work, like the ogre dancing and Shrek's attempts to woo Fiona. But at least the film was more focused then Shrek the Third and Rumpelstilskin is a better villain then Prince Charming, but still not as good or interesting as the villains in the first two films.Like the previous films the animation is crisp, looks realistic and great following movements. Director Mike Mitchell is a live action director, but he adapted to animation and provided family friendly action scenes. There was some dodgy moments, like a witch prostitute (because that what children's films need, sex workers). Mitchell ensured that there was a emotional heart to the film, Shrek trying to woo back Fiona, something lacking in the third film.Shrek Forever After is meant to be the last film of series, but I don't believe it. We all know how Hollywood works, keep making films until the money runs dry. We already got a Puss in Boots spin-off on the way."
